outcome;cate_pp;pol_euclidean;pol_forte;pol_fraca
gov;75.84126516107838;127.38127970298387;4.721706312337836;0.3043170365327997
gov;-3.4622637508380127;92.9064226868247;4.1928201640977;0.2614866118999204
gov;-3.762074196876669;78.21017431224871;3.9574170188371656;0.2115905976923778
gov;-14.93596748969535;117.01246948017184;4.797809337609697;0.2922744106565197
gov;34.5496871996378;115.57954434545697;4.923085121176421;0.2950488358886874
gov;-401.15702184220584;55.48834144589442;3.710991118966183;0.2908135880559679
gov;0.4681250614368193;92.9064226868247;4.1928201640977;0.2614866118999204
gov;8.036663889022924;86.06631477223395;4.682151796102598;0.272166665256511
gov;-10.478264061657239;92.9064226868247;4.1928201640977;0.2614866118999204
gov;-14.828292784211175;30.366652169010568;3.2548253255820567;0.2112901098573518
gov;1.8772218500513471;83.71525962501696;4.5768372919269575;0.2660585043246463
gov;-6.3379295641049165;100.91890649916722;4.407265712982626;0.2962750919945573
gov;130.15383572742692;56.02194072116371;3.66041324380981;0.2937855697418478
gov;-59.26387368719186;97.31008758586174;4.580257772994784;0.2545909070957047
gov;-0.1958865125943149;26.54445037253096;3.758503490866562;0.1794981198542411
gov;-13.853819493696019;126.78794529743702;4.81298968357993;0.3020127594277212
gov;-11.730087100664743;102.12163781779304;4.636528074021251;0.3051208869444385
gov;1.0068376505070495;116.4804969203943;4.710801259571917;0.296271710649176
gov;10.484507422184796;89.69730903671581;4.504268166457399;0.2910497881932392
gov;-1.3775531401029786;83.06491256298965;4.313862662023891;0.2880323948453198
gov;-20.000103159707727;92.9064226868247;4.1928201640977;0.2614866118999204
gov;40.16982461207689;117.01246948017184;4.797809337609697;0.2922744106565197
gov;-78.29780291877282;129.69091067923335;4.745785565727982;0.3044563791405524
gov;-2.490300901616649;101.4410907087327;4.585218225538939;0.2741250065232457
gov;1.1015233598161998;108.90337330845574;4.912383859260094;0.2937828510454301
gov;1.1359232712529366;92.9064226868247;4.1928201640977;0.2614866118999204
gov;9.340274048767938;31.925317493275852;4.222131201709505;0.2744271534117612
gov;-68.08346460784867;131.99689380244476;4.861926967612237;0.3086621792941271
gov;-37.66363781347545;99.54613213820669;4.413787915915052;0.3002651306334791
gov;-0.28866204520168715;56.02194072116371;3.66041324380981;0.2937855697418478
gov;-7.475107472031167;45.59084180555413;3.908909953758283;0.2478525900732655
gov;-7.030903655804714;31.925317493275852;4.222131201709505;0.2744271534117612
gov;-35.768792475773004;89.69730903671581;4.504268166457399;0.2910497881932392
gov;31.34261114757202;115.57954434545697;4.923085121176421;0.2950488358886874
gov;1.0744437703489484;117.01246948017184;4.797809337609697;0.2922744106565197
gov;63.585432105883854;101.4410907087327;4.585218225538939;0.2741250065232457
gov;-4.2690728287093735;32.48065930131713;5.403455194233989;0.3037898948166526
gov;-3.4940528480889688;78.21017431224871;3.9574170188371656;0.2115905976923778
gov;-71.87353898477402;126.78794529743702;4.81298968357993;0.3020127594277212
gov;-20.83122634633421;101.4410907087327;4.585218225538939;0.2741250065232457
gov;-2.9054160623866565;127.38127970298387;4.721706312337836;0.3043170365327997
gov;-18.199747199965532;32.42539255313182;4.917779070675269;0.2517020976066502
gov;19.454486502203128;31.925317493275852;4.222131201709505;0.2744271534117612
gov;-5.130649765536832;92.9064226868247;4.1928201640977;0.2614866118999204
gov;-31.05850910353135;129.7180115341171;4.716244982011463;0.3057867257874458
gov;-20.14578517053895;82.87444213723464;4.078240654928896;0.2261437900231154
gov;6.12646095392595;126.78794529743702;4.81298968357993;0.3020127594277212
gov;0.12881232878781368;97.31008758586174;4.580257772994784;0.2545909070957047
gov;35.60744475157005;117.01246948017184;4.797809337609697;0.2922744106565197
