sample;outcome;cate_pp;pol_euclidean;pol_forte;pol_fraca
leg55;gov;3.9852577748534013;52.99630898998068;3.5582055187189026;0.2873934182910207
leg55;gov;4.603904019355329;52.99630898998068;3.5582055187189026;0.2873934182910207
leg55;gov;7.698073843082087;33.27987198362689;3.1323851497998367;0.2342223026351156
leg55;gov;9.79046092275051;46.20954702590653;3.7659178497791848;0.2513400599802654
leg55;gov;2.0052604952061848;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;3.3529578673037284;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;5.769869068596306;55.48834144589442;3.710991118966183;0.2908135880559679
leg55;gov;6.489288236433344;40.168951021945816;2.9635704226738167;0.255833314435937
leg55;gov;4.630326425451573;56.02194072116371;3.66041324380981;0.2937855697418478
leg55;gov;3.5395637890967;42.64039579818476;3.03638381481685;0.2285669193475533
leg55;gov;-1.7971606047410587;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;19.794764291117573;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;11.224223722858385;44.473691737577155;3.5587308832822204;0.2265243322858209
leg55;gov;36.676509797909226;30.366652169010568;3.2548253255820567;0.2112901098573518
leg55;gov;41.480665676173324;26.95172963067745;4.822788263921042;0.209397118427827
leg55;gov;25.841776316785086;26.54445037253096;3.758503490866562;0.1794981198542411
leg55;gov;2.9413261427057025;52.99630898998068;3.5582055187189026;0.2873934182910207
leg55;gov;10.11349027369749;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;22.263238929037918;30.366652169010568;3.2548253255820567;0.2112901098573518
leg55;gov;5.521953985191513;40.168951021945816;2.9635704226738167;0.255833314435937
leg55;gov;3.166367997484615;56.02194072116371;3.66041324380981;0.2937855697418478
leg55;gov;0.45344204737352567;39.5460015736773;3.5793010599337336;0.2347253047781578
leg55;gov;-3.0789002765066575;52.13688445881277;3.488373988402257;0.2857690620046695
leg55;gov;-3.7182647722401874;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;38.361439948465545;31.253976817906004;3.031570577417947;0.1892259334761218
leg55;gov;8.566659646695221;39.5460015736773;3.5793010599337336;0.2347253047781578
leg55;gov;4.7578751461903215;52.99630898998068;3.5582055187189026;0.2873934182910207
leg55;gov;34.77126891302722;26.95172963067745;4.822788263921042;0.209397118427827
leg55;gov;2.112556727210774;46.20954702590653;3.7659178497791848;0.2513400599802654
leg55;gov;19.566392496917995;26.95172963067745;4.822788263921042;0.209397118427827
leg55;gov;-7.310447886098304;45.59084180555413;3.908909953758283;0.2478525900732655
leg55;gov;59.51412196071389;46.79659330479913;3.779494316020653;0.2111234926773145
leg55;gov;5.215682776554659;39.5460015736773;3.5793010599337336;0.2347253047781578
leg55;gov;54.947782716121516;31.253976817906004;3.031570577417947;0.1892259334761218
leg55;gov;4.601850289166381;52.99630898998068;3.5582055187189026;0.2873934182910207
leg55;gov;4.040744396372364;39.5460015736773;3.5793010599337336;0.2347253047781578
leg55;gov;2.647451037171976;42.64039579818476;3.03638381481685;0.2285669193475533
leg55;gov;6.441489742269681;45.83617808656066;3.7408802931724647;0.2450948200420892
leg55;gov;40.84918099112483;30.366652169010568;3.2548253255820567;0.2112901098573518
leg55;gov;1.9701799849811685;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;15.947529241335138;28.023437265771776;4.689242187692357;0.2256896818624863
leg55;gov;17.429144566155387;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;-7.763395643810026;52.13688445881277;3.488373988402257;0.2857690620046695
leg55;gov;4.038221805411912;56.02194072116371;3.66041324380981;0.2937855697418478
leg55;gov;5.794878978804984;43.70571612427157;3.613304862437544;0.2401808834164391
leg55;gov;3.4824112275078174;42.64039579818476;3.03638381481685;0.2285669193475533
leg55;gov;4.413603427010786;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;9.367253346615701;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;2.2950814680703093;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;28.772989705601056;31.253976817906004;3.031570577417947;0.1892259334761218
leg55;gov;28.659657900013546;39.5460015736773;3.5793010599337336;0.2347253047781578
leg55;gov;5.769837867419736;46.20954702590653;3.7659178497791848;0.2513400599802654
leg55;gov;10.332825507299903;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;-1.294197032319938;52.99630898998068;3.5582055187189026;0.2873934182910207
leg55;gov;-7.955399837864509;56.02194072116371;3.66041324380981;0.2937855697418478
leg55;gov;3.8461642815061703;52.99630898998068;3.5582055187189026;0.2873934182910207
leg55;gov;-3.5005015655611316;52.99630898998068;3.5582055187189026;0.2873934182910207
leg55;gov;5.049996411827299;46.20954702590653;3.7659178497791848;0.2513400599802654
leg55;gov;7.5956017958479425;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;1.2940195617191619;40.32314903080852;3.193243879545596;0.2631237430114718
leg55;gov;6.706448245878392;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;5.540768882158173;39.871443604736264;2.9884139520287616;0.2651799093155613
leg55;gov;4.920875815612713;52.99630898998068;3.5582055187189026;0.2873934182910207
leg55;gov;4.162201255685083;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;3.2963111732877777;55.48834144589442;3.710991118966183;0.2908135880559679
leg55;gov;7.089297531223792;32.42539255313182;4.917779070675269;0.2517020976066502
leg55;gov;31.206556991917218;30.366652169010568;3.2548253255820567;0.2112901098573518
leg55;gov;4.182222801984037;52.99630898998068;3.5582055187189026;0.2873934182910207
leg55;gov;0.168655756629095;45.59084180555413;3.908909953758283;0.2478525900732655
leg55;gov;4.92895524408182;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;54.19381291865203;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;5.8330541492710335;52.99630898998068;3.5582055187189026;0.2873934182910207
leg55;gov;-3.8239657821464865;31.974711933225777;3.164140040081;0.2346601564288833
leg55;gov;18.906467708437503;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;5.879849308709506;43.70571612427157;3.613304862437544;0.2401808834164391
leg55;gov;29.167765635118904;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;22.523372641457247;45.83617808656066;3.7408802931724647;0.2450948200420892
leg55;gov;1.306553287844063;54.29272832200511;3.505840142201951;0.2830584781617732
leg55;gov;4.096075200020688;54.29272832200511;3.505840142201951;0.2830584781617732
leg55;gov;12.3648098681827;32.48065930131713;5.403455194233989;0.3037898948166526
leg55;gov;7.202846669496191;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;5.270523755973561;55.48834144589442;3.710991118966183;0.2908135880559679
leg55;gov;4.3099826705252084;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;4.755768863383374;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;52.72659794539397;46.79659330479913;3.779494316020653;0.2111234926773145
leg55;gov;3.4824112275078174;42.64039579818476;3.03638381481685;0.2285669193475533
leg55;gov;2.694946479303775;52.13688445881277;3.488373988402257;0.2857690620046695
leg55;gov;4.38891055781227;45.59084180555413;3.908909953758283;0.2478525900732655
leg55;gov;8.735377896779628;39.5460015736773;3.5793010599337336;0.2347253047781578
leg55;gov;5.661243245330633;40.168951021945816;2.9635704226738167;0.255833314435937
leg55;gov;1.9273467250078113;39.871443604736264;2.9884139520287616;0.2651799093155613
leg55;gov;12.962491628029854;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;4.916219210371997;56.02194072116371;3.66041324380981;0.2937855697418478
leg55;gov;5.514149349643955;56.02194072116371;3.66041324380981;0.2937855697418478
leg55;gov;34.93297878334779;30.366652169010568;3.2548253255820567;0.2112901098573518
leg55;gov;2.1433148205239965;56.02194072116371;3.66041324380981;0.2937855697418478
leg55;gov;4.9630193163817475;52.13688445881277;3.488373988402257;0.2857690620046695
leg55;gov;6.1885493859323795;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;-2.4158925817310384;39.871443604736264;2.9884139520287616;0.2651799093155613
leg55;gov;12.605238055383467;33.06026087046565;3.0314293283225693;0.2420019422247773
leg55;gov;25.46421565905265;31.253976817906004;3.031570577417947;0.1892259334761218
leg55;gov;4.0705978985742854;52.99630898998068;3.5582055187189026;0.2873934182910207
leg55;gov;-1.7912571499263508;33.06026087046565;3.0314293283225693;0.2420019422247773
leg55;gov;3.7914354836122044;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;51.88124974491314;31.253976817906004;3.031570577417947;0.1892259334761218
leg55;gov;5.737092981344061;55.48834144589442;3.710991118966183;0.2908135880559679
leg55;gov;5.409481417557208;56.02194072116371;3.66041324380981;0.2937855697418478
leg55;gov;13.675205292900246;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;19.42304088940892;43.70571612427157;3.613304862437544;0.2401808834164391
leg55;gov;8.325008502540898;28.023437265771776;4.689242187692357;0.2256896818624863
leg55;gov;30.983272308654;26.95172963067745;4.822788263921042;0.209397118427827
leg55;gov;6.084149068989927;26.95172963067745;4.822788263921042;0.209397118427827
leg55;gov;53.94307644761957;31.253976817906004;3.031570577417947;0.1892259334761218
leg55;gov;19.22501264602827;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;29.057444548763577;30.366652169010568;3.2548253255820567;0.2112901098573518
leg55;gov;5.874846276882806;56.02194072116371;3.66041324380981;0.2937855697418478
leg55;gov;4.508439828273786;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;4.469969129297957;39.5460015736773;3.5793010599337336;0.2347253047781578
leg55;gov;16.583570854975;30.366652169010568;3.2548253255820567;0.2112901098573518
leg55;gov;3.8428152013997297;52.99630898998068;3.5582055187189026;0.2873934182910207
leg55;gov;1.1266926515107343;40.168951021945816;2.9635704226738167;0.255833314435937
leg55;gov;4.573888874527987;52.99630898998068;3.5582055187189026;0.2873934182910207
leg55;gov;-6.34746757973943;33.06026087046565;3.0314293283225693;0.2420019422247773
leg55;gov;4.878573610039361;56.02194072116371;3.66041324380981;0.2937855697418478
leg55;gov;59.51412196071389;43.898137385426345;3.4368982760242246;0.2053141963001402
leg55;gov;4.669904284460724;42.64039579818476;3.03638381481685;0.2285669193475533
leg55;gov;59.51412196071389;46.79659330479913;3.779494316020653;0.2111234926773145
leg55;gov;6.256802512277476;55.48834144589442;3.710991118966183;0.2908135880559679
leg55;gov;8.560424547873827;39.5460015736773;3.5793010599337336;0.2347253047781578
leg55;gov;-7.955399837864509;42.64039579818476;3.03638381481685;0.2285669193475533
leg55;gov;42.33915918807719;28.023437265771776;4.689242187692357;0.2256896818624863
leg55;gov;4.927811538169963;52.99630898998068;3.5582055187189026;0.2873934182910207
leg55;gov;9.173295001552773;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;1.2927067048628038;32.48065930131713;5.403455194233989;0.3037898948166526
leg55;gov;6.222568976107998;31.925317493275852;4.222131201709505;0.2744271534117612
leg55;gov;12.001902469437493;40.32314903080852;3.193243879545596;0.2631237430114718
leg55;gov;20.028289194041587;26.95172963067745;4.822788263921042;0.209397118427827
